budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
24000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,40688,[],en,Meet the Deedles,Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.,2.353441,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",[],35881,4562146,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fish out of water...Surfers in Yellowstone,Meet the Deedles,4.1,19
22000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,11395,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 207317, ""name"": ""christmas""}]",en,The Santa Clause,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",16.234053,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Hollywood Pictures"", ""id"": 915}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",34648,189833357,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What if your dad was Santa Claus?,The Santa Clause,6.3,489
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,14635,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 7393, ""name"": ""life's dream""}, {""id"": 9825, ""name"": ""growing up""}]",en,The Rookie,"Jim Morris never made it out of the minor leagues before a shoulder injury ended his pitching career twelve years ago. Now a married-with-children high-school chemistry teacher and baseball coach in Texas, Jim's team makes a deal with him: if they win the district championship, Jim will try out with a major-league organization. The bet proves incentive enough for the team, and they go from worst to first, making it to state for the first time in the history of the school. Jim, forced to live up to his end of the deal, is nearly laughed off the try-out field--until he gets onto the mound, where he confounds the scouts (and himself) by clocking successive 98 mph fastballs, good enough for a minor-league contract with the Tampa Bay Devil Rays. Jim's still got a lot of pitches to throw before he makes it to The Show, but with his big-league dreams revived, there's no telling where he could go.",11.263361,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Gran Via Productions"", ""id"": 2605}, {""name"": ""98 MPH Productions"", ""id"": 2939}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37340,75597042,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes dreams come back to life.,The Rookie,6.5,110
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/the-game-plan,13680,"[{""id"": 579, ""name"": ""american football""}, {""id"": 1338, ""name"": ""bachelor""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 163405, ""name"": ""aerobics""}, {""id"": 208185, ""name"": ""tween girl""}, {""id"": 228676, ""name"": ""publicist""}]",en,The Game Plan,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.",20.699212,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mayhem Pictures"", ""id"": 22881}, {""name"": ""Monkey Dance Productions"", ""id"": 80510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",39353,147880543,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Half his size, twice the trouble ... and she's moving in.",The Game Plan,6,428
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,14405,"[{""id"": 3445, ""name"": ""dog dirt""}, {""id"": 158401, ""name"": ""chihuahua""}, {""id"": 158402, ""name"": ""pinata""}, {""id"": 158418, ""name"": ""potted plant""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Beverly Hills Chihuahua,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",12.25264,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",39724,149281606,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,50% Warrior. 50% Lover. 100% Chihuahua.,Beverly Hills Chihuahua,4.9,209
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,8326,"[{""id"": 10541, ""name"": ""curse""}, {""id"": 11707, ""name"": ""suitor""}, {""id"": 14783, ""name"": ""false accusations""}, {""id"": 159188, ""name"": ""reference to annabel lee""}, {""id"": 159197, ""name"": ""digging""}, {""id"": 159201, ""name"": ""baseball player""}, {""id"": 159212, ""name"": ""mountain climbing""}]",en,Holes,"Stanley's family is cursed with bad luck. Unfairly sentenced to months of detention at Camp Green Lake, he and his campmates are forced by the warden to dig holes in order to build character. What they don't know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp.",22.001408,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Chicago Pacific Entertainment"", ""id"": 2377}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Phoenix Pictures"", ""id"": 11317}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37729,0,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some secrets are too big to keep hidden.,Holes,6.7,383
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,16690,"[{""id"": 10336, ""name"": ""animation""}]",en,Return to Never Land,"The classic tale of 'Peter Pan' continues in Disney's sequel 'Return to Never Land'. In 1940 on a world besieged by World War II, Wendy, now grown up, has two children, one of them is her daughter, Jane.",15.341196,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Television Animation"", ""id"": 3475}, {""name"": ""Walt Disney Animation Australia"", ""id"": 3476}, {""name"": ""DisneyToon Studios"", ""id"": 5391}, {""name"": ""Walt Disney Animation Canada"", ""id"": 12402}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37301,109862682,72,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Classic Continues,Return to Never Land,6.1,290
20000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]",,14873,"[{""id"": 1261, ""name"": ""river""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 5331, ""name"": ""village""}, {""id"": 5650, ""name"": ""feral child""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 18155, ""name"": ""vulture""}, {""id"": 44450, ""name"": ""gong""}, {""id"": 44451, ""name"": ""lost""}, {""id"": 44452, ""name"": ""shake""}, {""id"": 44453, ""name"": ""mango""}]",en,The Jungle Book 2,"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",19.819893,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Television Animation"", ""id"": 3475}, {""name"": ""Walt Disney Animation Australia"", ""id"": 3476}, {""name"": ""DisneyToon Studios"", ""id"": 5391}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37659,135680000,72,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Feel the jungle beat,The Jungle Book 2,5.6,269
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://www.tigger.com,15655,"[{""id"": 3905, ""name"": ""owl""}, {""id"": 4144, ""name"": ""donkey""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 8082, ""name"": ""piglet""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 15199, ""name"": ""rabbit""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Tigger Movie,"As it happens, everybody - Pooh, Piglet, Eeyore, Roo, Rabbit, Owl - is busy preparing a suitable winter home for Eeyore. When everything they do seems to get undone by Tigger's exuberant bouncing, Rabbit suggest Tigger go outside and find other tiggers to bounce with - a notion Tigger finds ridiculous because, after all, he's ""the onliest one"" Or is he?",9.829859,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36567,45554533,77,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Tigger Movie,6.3,143
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",,9570,"[{""id"": 1373, ""name"": ""killer robot""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 4078, ""name"": ""ghost ship""}, {""id"": 4380, ""name"": ""black hole""}]",en,The Black Hole,"The explorer craft U.S.S. Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent U.S.S. Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, Maximillian. But the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.",8.265317,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",29207,35841901,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A journey that begins where everything ends!,The Black Hole,6.1,131
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,13682,[],en,Pooh's Heffalump Movie,"Who or what exactly is a Heffalump? The lovable residents of the Hundred Acre Wood -- Winnie the Pooh, Rabbit, Tigger, Eeyore, Kanga and the rest of the pack -- embark on a journey of discovery in search of the elusive Heffalump. But as is always the case, this unusual road trip opens their eyes to so much more than just the creature they're seeking.",9.03154,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38394,0,68,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's something new in the Hundred Acre Wood.,Pooh's Heffalump Movie,6.4,88
35000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/the-country-bears,18357,"[{""id"": 2526, ""name"": ""human animal relationship""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4507, ""name"": ""clowning""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 11514, ""name"": ""social satire""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,The Country Bears,"For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.",6.908351,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37463,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's A Bear Getting The Family Together!,The Country Bears,4.3,20
18000000,"[{""id"": 14, ""name"": ""Fantasy""}]",,848,"[{""id"": 1308, ""name"": ""secret identity""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2642, ""name"": ""solar eclipse""}, {""id"": 2858, ""name"": ""sacrifice""}, {""id"": 3873, ""name"": ""sorcerer's apprentice""}, {""id"": 4257, ""name"": ""amulet""}, {""id"": 4258, ""name"": ""lottery""}, {""id"": 4260, ""name"": ""brood""}, {""id"": 5698, ""name"": ""egg""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 10821, ""name"": ""sorcerer""}, {""id"": 10864, ""name"": ""human sacrifice""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 186189, ""name"": ""hidden identity""}, {""id"": 201554, ""name"": ""crossdressing""}, {""id"": 233023, ""name"": ""landslide""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,Dragonslayer,The sorcerer and his apprentice Galen are on a mission to kill an evil dragon in order to save the King’s daughter from being sacrificed in accordance to a pact that the King himself made with the dragon to protect his kingdom. A fantasy film from Disney Studios that exhausted all possible visual effects of the time.,3.258422,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",29763,14110013,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,"In the Dark Ages, Magic was a weapon. Love was a mystery. Adventure was everywhere... And Dragons were real.",Dragonslayer,6.5,67
0,"[{""id"": 18, ""name"": ""Drama""}]",,228203,"[{""id"": 387, ""name"": ""california""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 8338, ""name"": ""coach""}, {""id"": 169071, ""name"": ""championship""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 187901, ""name"": ""track and field""}]",en,"McFarland, USA",A track coach in a small California town transforms a team of athletes into championship contenders.,14.023082,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mayhem Pictures"", ""id"": 22881}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",42055,45710059,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Champions Can Come From Anywhere.,"McFarland, USA",7.4,213
17000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",http://disneydvd.disney.go.com/the-lizzie-mcguire-movie.html,18736,[],en,The Lizzie McGuire Movie,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy.",11.927667,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Teen Life Productions"", ""id"": 89603}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37736,55534455,94,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The only risk in taking an adventure is not taking it at all.,The Lizzie McGuire Movie,5.7,280
15000000,"[{""id"": 35, ""name"": ""Comedy""}]",,11132,"[{""id"": 2570, ""name"": ""rock star""}, {""id"": 3975, ""name"": ""spotlight""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 216919, ""name"": ""boys""}]",en,Confessions of a Teenage Drama Queen,"When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.",7.424798,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38034,29331068,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,She's making a scene over everything.,Confessions of a Teenage Drama Queen,5.1,221
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",,13768,[],en,Tuck Everlasting,"Natalie Babbitt's award winning book for children comes to the screen in a lavish adaptation from Walt Disney Pictures. Winnie Foster (Alexis Bledel) is a girl in her early teens growing up in the small rural town of Winesap in 1914. Winnie's parents (Victor Garber and Amy Irving) are loving but overprotective, and Winnie longs for a life of greater freedom and adventure.",4.115398,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37540,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,"If you could choose to live forever, would you?",Tuck Everlasting,6.4,128
14000000,"[{""id"": 35, ""name"": ""Comedy""}]",,864,"[{""id"": 1442, ""name"": ""winter""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 3266, ""name"": ""jamaica""}, {""id"": 3777, ""name"": ""training camp""}, {""id"": 4307, ""name"": ""reggae""}, {""id"": 4310, ""name"": ""bobsleighing""}, {""id"": 6075, ""name"": ""sport""}]",en,Cool Runnings,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",22.409117,"[{""name"": ""Walt Disney"", ""id"": 5888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",34242,154864401,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,One dream. Four Jamaicans. Twenty below zero.,Cool Runnings,6.8,491
14000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,12227,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1909, ""name"": ""coffin""}, {""id"": 2526, ""name"": ""human animal relationship""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 162726, ""name"": ""prospector""}, {""id"": 180808, ""name"": ""klondike""}, {""id"": 189390, ""name"": ""yukon""}, {""id"": 189391, ""name"": ""boy dog relationship""}, {""id"": 189392, ""name"": ""gold miner""}]",en,White Fang,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,13.13724,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}, {""name"": ""Hybrid Productions Inc."", ""id"": 12608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",33256,34793160,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Where civilization ends, their journey begins.",White Fang,6.5,135
13000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",,238603,"[{""id"": 9951, ""name"": ""alien""}, {""id"": 163053, ""name"": ""found footage""}]",en,Earth to Echo,"After a construction project begins digging in their neighborhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. When everyone around them refuses to take the messages seriously, the three embark on a secret adventure to crack the code and follow it to its source. But taking matters into their own hands gets the trio in way over their heads when they discover a mysterious being from another world who desperately needs their help. The epic, suspenseful and exciting journey that follows will change all of their lives forever.",17.371327,"[{""name"": ""Walt Disney Studios Motion Pictures"", ""id"": 3036}, {""name"": ""Panay Films"", ""id"": 10426}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",41804,45300000,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No one will ever believe our story.,Earth to Echo,5.7,290
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",,10437,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6162, ""name"": ""past""}, {""id"": 33966, ""name"": ""scrooge""}, {""id"": 161174, ""name"": ""christmas carol""}, {""id"": 180975, ""name"": ""charles dickens""}, {""id"": 207317, ""name"": ""christmas""}]",en,The Muppet Christmas Carol,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and future.",15.085981,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jim Henson Company, The"", ""id"": 6254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",33948,27281507,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Muppet Christmas Carol,7.2,212
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,34549,[],en,Max Keeble's Big Move,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.",1.081822,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Karz Entertainment"", ""id"": 4194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37169,17292381,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,His World. His Rules.,Max Keeble's Big Move,5.4,33
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",http://disney.go.com/disneypictures/highschoolmusical3,11887,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,High School Musical 3: Senior Year,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor ― and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. But with graduation approaching and college plans in question, what will become of the dreams, romances, and friendships of East High's senior Wildcats?",21.801188,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",39743,0,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,High School Musical 3: Senior Year,6.2,821
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,10414,"[{""id"": 1483, ""name"": ""sports team""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6483, ""name"": ""ice hockey""}, {""id"": 41132, ""name"": ""hockey game""}, {""id"": 41401, ""name"": ""winning""}, {""id"": 156115, ""name"": ""feel-good ending""}, {""id"": 191222, ""name"": ""the big game""}]",en,The Mighty Ducks,"After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",8.932837,"[{""name"": ""Walt Disney"", ""id"": 5888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",33878,50752337,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They can't skate. They can't win. They can't be serious.,The Mighty Ducks,6.4,198
10000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,19405,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 8102, ""name"": ""elementary school""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 210295, ""name"": ""classmates""}, {""id"": 224534, ""name"": ""recess""}]",en,Recess: School's Out,"Recess: School's Out is a 2001 animated film based on the Disney television series Recess. This film was produced by Walt Disney Pictures and was released theatrically nationwide on February 16, 2001.It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him! In the end.",5.699058,"[{""name"": ""Walt Disney Television Animation"", ""id"": 3475}, {""name"": ""Disney Toon Studio"", ""id"": 4254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36918,44460850,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Saving The World One Playground At A Time,Recess: School's Out,6.6,67
65000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",http://movies.disney.com/petes-dragon-2016,294272,"[{""id"": 5650, ""name"": ""feral child""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 208289, ""name"": ""1980s""}, {""id"": 209220, ""name"": ""live action and animation""}]",en,Pete's Dragon,"Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",31.974359,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Studios Motion Pictures"", ""id"": 3036}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",42592,143695338,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some secrets are too big to keep.,Pete's Dragon,6.2,679
